id,labels,probably
1_6180d,0,1.0
1_6180b,0,1.0
3_11411b,1,1.0
3_11411a,0,1.0
3_11411d,1,0.7442963
3_11411c,1,0.99996495
3_3283b,1,1.0
3_3283d,0,1.0
3_3283c,1,1.0
3_3283a,1,1.0
3_5288d,0,0.9999882
3_5288c,1,0.99945
3_5288b,0,0.99999905
3_5288a,1,1.0
1_483d,0,0.99999416
1_483a,1,0.9999999
1_483c,0,0.9778691
1_483b,0,1.0
4_694b,1,1.0
4_694c,0,1.0
4_694d,0,1.0
4_694a,1,1.0
1_2780d,0,1.0
1_2780a,0,1.0
1_2780b,0,1.0
1_2780c,0,1.0
1_5224b,0,1.0
1_5224d,1,1.0
1_5224c,0,1.0
1_5224a,1,1.0
3_3561a,0,1.0
3_3561c,0,0.6789092
3_3561b,0,0.99529076
3_3561d,1,0.99983525
4_7c,0,1.0
4_7a,0,1.0
4_7d,0,1.0
4_7b,0,1.0
3_12809a,0,1.0
3_12809b,0,1.0
3_12809c,1,1.0
3_12809d,0,1.0
3_12462b,1,0.999998
3_12462c,1,0.9996749
3_12462d,0,0.96909326
3_12462a,1,1.0
3_1117c,0,0.9999989
3_1117a,0,1.0
3_1117d,0,1.0
3_1117b,0,0.99954695
3_13129b,1,0.9999316
3_13129c,1,1.0
3_13129a,1,0.7712743
3_13129d,0,0.99999976
3_14236b,1,0.99999785
3_14236d,0,0.999995
3_14236c,0,1.0
3_14236a,0,0.5567902
3_5380b,0,1.0
3_5380c,0,1.0
3_5380a,0,1.0
3_5380d,0,1.0
3_8601d,0,0.9814511
3_8601c,0,1.0
3_8601b,0,1.0
3_8601a,0,0.9912339
2_1254c,0,1.0
2_1254b,0,1.0
2_1254a,1,1.0
2_1254d,0,1.0
2_360a,1,1.0
2_360c,1,1.0
2_360b,1,1.0
2_360d,1,0.99943835
3_9577b,0,1.0
3_9577c,0,1.0
3_9577a,0,1.0
3_9577d,0,0.99954814
3_2347c,1,0.9999999
3_2347a,0,1.0
3_2347b,0,0.9999999
3_2347d,0,0.9999999
3_4504c,0,1.0
3_4504d,0,0.99999964
3_4504b,0,0.99750644
3_4504a,0,0.9981744
3_3907d,1,0.99171656
3_3907c,0,0.7706221
3_3907a,1,0.99999976
3_3907b,1,0.99998164
1_3662d,0,0.9999281
1_3662c,1,0.99983
1_3662b,1,1.0
1_3662a,0,0.9999907
1_6309d,0,1.0
1_6309a,0,1.0
1_6309b,0,1.0
1_6309c,1,1.0
3_7306a,0,1.0
3_7306d,1,1.0
3_7306b,0,1.0
3_7306c,0,1.0
3_13964d,0,1.0
3_13964a,0,0.99999964
3_13964b,0,1.0
3_13964c,1,1.0
3_629c,1,1.0
3_629d,1,0.9999943
3_629a,1,0.722495
3_629b,0,0.9999999
3_12687b,1,1.0
3_12687d,1,1.0
3_12687c,0,1.0
3_12687a,1,1.0
1_4038a,0,1.0
1_4038b,0,1.0
1_4038c,0,0.9979929
1_4038d,0,0.9993286
4_3551b,0,0.9999999
4_3551a,1,0.9999857
4_3551d,1,1.0
4_3551c,1,1.0
3_14076d,0,1.0
3_14076c,0,1.0
3_14076a,0,0.9999882
3_14076b,0,1.0
3_1330b,0,1.0
3_1330d,0,1.0
3_1330c,0,0.6179104
3_1330a,0,1.0
1_5878d,1,0.9999999
1_5878b,1,0.99999213
1_5878a,1,0.9999695
1_5878c,1,0.99999523
4_2549a,1,1.0
4_2549b,1,0.99999964
4_2549c,1,0.8692114
4_2549d,1,1.0
1_708c,0,0.99999905
1_708a,1,1.0
1_708b,0,0.9999975
1_708d,1,1.0
1_1420d,1,1.0
1_1420b,1,0.9999734
1_1420c,1,1.0
1_1420a,0,1.0
4_1309b,0,1.0
4_1309c,0,0.99775785
4_1309a,1,1.0
4_1309d,1,1.0
3_2624b,0,1.0
3_2624c,0,1.0
3_2624d,0,1.0
3_2624a,1,1.0
1_5416a,0,1.0
1_5416b,0,1.0
1_5416c,0,0.92167205
1_5416d,1,0.57922685
3_13823c,1,1.0
3_13823d,1,1.0
3_13823b,0,1.0
3_13823a,0,1.0
3_1945a,0,0.7356264
3_1945d,0,1.0
3_1945c,1,0.99900836
3_1945b,0,1.0
1_3200c,0,0.99999976
1_3200d,1,1.0
1_3200b,1,1.0
1_3200a,1,0.99997663
3_4520d,1,1.0
3_4520a,0,1.0
3_4520b,0,1.0
3_4520c,1,1.0
3_5169d,1,0.99999976
3_5169a,1,1.0
3_5169b,0,0.999992
3_5169c,1,1.0
3_171c,0,0.99514306
3_171d,0,0.9931773
3_171a,0,0.9999957
3_171b,0,0.99963665
1_5831c,1,1.0
1_5831d,0,1.0
1_5831b,0,1.0
1_5831a,0,0.9348853
3_9394b,0,1.0
3_9394a,1,1.0
3_9394c,0,0.9994672
3_9394d,1,1.0
2_405d,0,0.6664436
2_405b,1,0.72229016
2_405c,0,0.9922357
2_405a,1,0.9999845
3_8614d,0,1.0
3_8614a,1,1.0
3_8614b,1,0.99952686
3_8614c,1,0.99945027
2_1826c,1,1.0
2_1826a,1,1.0
2_1826d,1,1.0
2_1826b,1,1.0
3_547a,0,1.0
3_547d,0,0.9999968
3_547c,0,1.0
3_547b,0,1.0
3_625c,1,0.99999547
3_625d,1,1.0
3_625b,1,0.99971503
3_625a,1,1.0
3_6802b,0,1.0
3_6802c,0,1.0
3_6802a,0,0.9958494
3_6802d,0,1.0
4_2939c,1,1.0
4_2939d,1,1.0
4_2939a,1,0.99971515
4_2939b,1,0.99999964
4_597a,1,0.99998176
4_597d,0,0.9999995
4_597b,0,0.9995546
4_597c,0,0.9999944
3_8056a,1,1.0
3_8056d,0,1.0
3_8056b,1,1.0
3_8056c,1,1.0
3_10338a,0,1.0
3_10338d,1,0.5281895
3_10338c,1,0.99473345
3_10338b,1,0.9999999
3_4673c,1,1.0
3_4673d,1,0.9999968
3_4673a,1,1.0
3_4673b,1,1.0
3_2871b,1,0.9999999
3_2871c,1,1.0
3_2871d,1,0.99999976
3_2871a,1,1.0
1_2540a,0,0.9984213
1_2540d,0,0.8601718
1_2540c,0,0.8434669
1_2540b,1,0.9999989
3_8082a,0,1.0
3_8082c,0,1.0
3_8082b,0,1.0
3_8082d,0,1.0
3_3782a,1,1.0
3_3782d,1,0.99965346
3_3782c,1,1.0
3_3782b,1,0.9998864
1_249c,1,1.0
1_249a,1,0.9999989
1_249b,0,0.99999976
1_249d,1,1.0
3_1282a,1,0.99999976
3_1282b,1,0.99999475
3_1282d,1,1.0
3_1282c,0,0.99948776
4_2818d,1,1.0
4_2818b,0,0.99999905
4_2818c,0,0.9999846
4_2818a,1,0.7863891
3_13153c,0,1.0
3_13153a,1,1.0
3_13153d,1,1.0
3_13153b,0,0.9999999
1_6433a,1,0.9999999
1_6433b,0,0.99731964
1_6433c,0,1.0
1_6433d,0,1.0
2_1820c,0,1.0
2_1820a,0,1.0
2_1820b,1,1.0
2_1820d,0,0.6708058
3_656c,1,0.7081033
3_656a,0,0.9964568
3_656b,1,1.0
3_656d,0,1.0
3_14880b,1,0.9164265
3_14880a,1,0.99999964
3_14880d,1,0.9999982
3_14880c,1,1.0
3_6497c,0,1.0
3_6497d,1,1.0
3_6497a,1,1.0
3_6497b,1,1.0
3_13145b,0,1.0
3_13145c,1,1.0
3_13145a,1,1.0
3_13145d,1,0.99997735
4_2065b,1,0.6843983
4_2065a,0,0.9999919
4_2065d,1,1.0
4_2065c,1,0.9999957
4_2987b,1,1.0
4_2987c,0,0.75375855
4_2987d,1,0.98743325
4_2987a,1,0.9902942
3_13780b,1,1.0
3_13780d,1,1.0
3_13780a,1,1.0
3_13780c,1,0.9999845
1_6484a,1,1.0
1_6484d,1,0.99991786
1_6484b,1,1.0
1_6484c,1,0.999998
3_10433b,1,1.0
3_10433d,0,1.0
3_10433c,1,1.0
3_10433a,0,1.0
3_3338a,0,1.0
3_3338d,0,0.9999814
3_3338c,0,0.9999962
3_3338b,0,0.9999995
3_9835c,1,1.0
3_9835b,1,1.0
3_9835d,1,1.0
3_9835a,1,1.0
1_6230c,1,1.0
1_6230b,1,1.0
1_6230a,0,1.0
1_6230d,0,0.9999887
3_6023d,0,0.9941413
3_6023a,1,1.0
3_6023c,1,1.0
3_6023b,0,0.9999988
3_8403b,0,0.89887863
3_8403d,0,1.0
3_8403a,1,0.99995315
3_8403c,0,0.9999186
1_6534b,1,1.0
1_6534c,1,1.0
1_6534d,1,1.0
1_6534a,0,0.89593375
3_2484a,1,0.9999999
3_2484b,1,1.0
3_2484d,1,0.9999999
3_2484c,1,0.9999466
3_8285c,0,0.99999976
3_8285d,0,1.0
3_8285b,0,1.0
3_8285a,0,1.0
1_6032c,1,1.0
1_6032b,0,1.0
1_6032a,0,1.0
1_6032d,0,1.0
3_11230a,0,1.0
3_11230b,0,1.0
3_11230d,0,1.0
3_11230c,1,1.0
3_2333d,1,1.0
3_2333a,0,1.0
3_2333c,0,1.0
3_2333b,0,1.0
1_3842b,0,1.0
1_3842d,1,1.0
1_3842c,1,1.0
1_3842a,0,1.0
3_10909c,1,1.0
3_10909d,1,1.0
3_10909b,1,1.0
3_10909a,0,1.0
3_12928c,0,0.9997204
3_12928b,1,0.9999373
3_12928a,0,0.76685554
3_12928d,1,1.0
3_1932b,1,1.0
3_1932a,1,0.9999701
3_1932c,0,1.0
3_1932d,0,1.0
3_9141a,1,1.0
3_9141c,1,0.99999964
3_9141b,1,1.0
3_9141d,0,0.99999154
1_2276c,0,0.9999403
1_2276a,1,1.0
1_2276b,1,1.0
1_2276d,1,0.9999999
1_7356b,0,1.0
1_7356c,0,0.999998
1_7356d,1,1.0
1_7356a,0,1.0
3_3274d,1,1.0
3_3274b,1,0.9994531
3_3274c,0,1.0
3_3274a,1,1.0
3_6524d,1,1.0
3_6524c,0,1.0
3_6524a,0,1.0
3_6524b,0,1.0
1_4945b,1,1.0
1_4945a,1,1.0
1_4945c,1,1.0
1_4945d,1,1.0
3_8838c,1,0.8732024
3_8838d,0,0.9999341
3_8838a,1,0.99990606
3_8838b,0,1.0
3_8090c,0,1.0
3_8090b,0,1.0
3_8090d,0,1.0
3_8090a,0,1.0
1_6239c,0,0.9999964
1_6239d,0,1.0
1_6239b,0,0.9999851
1_6239a,1,0.9999882
3_3073c,0,1.0
3_3073b,0,1.0
3_3073a,0,1.0
3_3073d,0,1.0
1_3461d,0,1.0
1_3461a,1,0.99999595
1_3461b,1,0.99999976
1_3461c,1,0.9999999
3_9445a,1,1.0
3_9445d,1,0.99597555
3_9445b,1,1.0
3_9445c,1,0.99955434
4_693d,0,1.0
4_693a,1,0.9999621
4_693c,0,0.99999833
4_693b,1,0.992416
2_1441d,0,1.0
2_1441b,0,1.0
2_1441a,0,1.0
2_1441c,0,1.0
3_12386b,0,1.0
3_12386d,1,1.0
3_12386c,1,1.0
3_12386a,0,1.0
1_2565c,1,0.9998259
1_2565b,1,0.9998087
1_2565d,1,0.9999981
1_2565a,1,0.62118536
3_8555b,0,1.0
3_8555a,0,1.0
3_8555d,0,1.0
3_8555c,1,0.9995813
1_4949a,0,1.0
1_4949d,0,1.0
1_4949c,0,0.9996346
1_4949b,0,1.0
1_831c,1,0.9999982
1_831a,1,1.0
1_831d,1,1.0
1_831b,1,1.0
3_14403d,1,0.99999774
3_14403a,0,1.0
3_14403b,0,1.0
3_14403c,0,1.0
3_6508c,0,1.0
3_6508b,0,0.77784795
3_6508d,1,1.0
3_6508a,0,1.0
1_1378a,1,0.99999046
1_1378c,0,1.0
1_1378d,0,1.0
1_1378b,1,1.0
3_1946d,0,1.0
3_1946b,0,0.9704672
3_1946c,0,1.0
3_1946a,1,0.78900397
4_808d,1,0.9997867
4_808a,0,0.9999976
4_808c,0,0.99854505
4_808b,1,0.99999106
1_5346d,0,1.0
1_5346b,0,1.0
1_5346c,0,1.0
1_5346a,0,0.9999999
3_9257d,0,1.0
3_9257a,0,1.0
3_9257c,1,1.0
3_9257b,0,1.0
3_3455a,0,1.0
3_3455c,1,0.9999995
3_3455b,0,1.0
3_3455d,0,1.0
3_4542d,1,1.0
3_4542a,1,0.99999976
3_4542c,1,1.0
3_4542b,1,1.0
4_148b,1,1.0
4_148d,0,0.84705323
4_148c,1,1.0
4_148a,1,1.0
4_3721c,1,1.0
4_3721d,0,1.0
4_3721a,0,0.7771731
4_3721b,0,0.99999964
3_13720a,1,0.99989676
3_13720d,0,0.99907327
3_13720c,1,1.0
3_13720b,1,0.9999995
1_137d,1,1.0
1_137c,1,1.0
1_137b,1,0.9478545
1_137a,1,0.9869425
1_1505d,1,0.99114203
1_1505b,0,0.9999999
1_1505a,0,0.99999774
1_1505c,1,1.0
1_5654c,0,1.0
1_5654a,1,0.9999497
1_5654d,0,1.0
1_5654b,0,0.9999995
4_3259c,1,0.9999962
4_3259d,0,0.9999999
4_3259b,0,1.0
4_3259a,0,1.0
3_3940a,1,1.0
3_3940b,1,1.0
3_3940d,1,1.0
3_3940c,0,0.99999714
3_7550b,1,1.0
3_7550d,0,1.0
3_7550a,1,1.0
3_7550c,0,1.0
3_8016a,1,0.9999933
3_8016c,0,1.0
3_8016b,0,0.7657736
3_8016d,0,0.99999726
3_14410c,0,0.99995184
3_14410d,0,1.0
3_14410b,0,1.0
3_14410a,0,1.0
3_11422c,0,1.0
3_11422b,1,1.0
3_11422a,0,1.0
3_11422d,0,1.0
1_5757d,0,1.0
1_5757b,0,0.99997306
1_5757a,1,0.9999999
1_5757c,1,0.8656699
3_11493a,0,1.0
3_11493b,0,1.0
3_11493d,1,0.9997998
3_11493c,1,0.99985516
4_3316c,0,1.0
4_3316a,1,0.91300625
4_3316b,1,0.99996984
4_3316d,0,1.0
3_14513c,0,0.95536715
3_14513a,1,1.0
3_14513d,0,0.99999976
3_14513b,0,1.0
4_2373a,1,0.9999682
4_2373d,0,1.0
4_2373c,0,1.0
4_2373b,1,0.9999999
3_8848c,0,1.0
3_8848a,0,0.9680705
3_8848d,0,0.9999999
3_8848b,1,0.98096263
2_441c,0,0.99941087
2_441a,1,1.0
2_441b,1,1.0
2_441d,1,1.0
4_1247c,1,1.0
4_1247b,1,0.9999999
4_1247d,1,0.9456518
4_1247a,1,0.999997
3_7697d,1,1.0
3_7697b,0,0.99974877
3_7697a,0,1.0
3_7697c,1,0.9999995
3_1747b,0,0.9999999
3_1747a,1,1.0
3_1747d,1,1.0
3_1747c,0,0.99999845
1_4909c,0,0.9974738
1_4909b,0,0.9975247
1_4909a,1,0.74886745
1_4909d,1,0.9999982
4_2137c,1,0.997526
4_2137d,0,1.0
4_2137b,1,0.9999945
4_2137a,1,0.9994326
3_8038c,1,1.0
3_8038d,1,1.0
3_8038b,0,1.0
3_8038a,1,1.0
4_1660c,1,1.0
4_1660d,0,0.984098
4_1660b,1,0.99999547
4_1660a,1,1.0
1_5547c,1,1.0
1_5547d,0,1.0
1_5547b,0,1.0
1_5547a,1,1.0
1_1621d,1,1.0
1_1621c,1,1.0
1_1621a,1,1.0
1_1621b,1,0.9374192
1_2871a,0,0.96587354
1_2871b,1,1.0
1_2871d,1,1.0
1_2871c,1,1.0
3_15260b,1,1.0
3_15260d,1,1.0
3_15260a,1,0.99999774
3_15260c,1,0.9998733
3_13632a,0,1.0
3_13632b,0,0.99998343
3_13632d,0,1.0
3_13632c,0,1.0
1_3331c,1,1.0
1_3331a,1,1.0
1_3331d,1,1.0
1_3331b,1,1.0
3_3063a,0,1.0
3_3063c,0,1.0
3_3063b,0,0.99995816
3_3063d,0,0.9999089
4_1984c,1,1.0
4_1984d,1,0.99999964
4_1984b,0,1.0
4_1984a,0,1.0
1_3010d,1,1.0
1_3010c,1,1.0
1_3010b,1,1.0
1_3010a,1,1.0
4_3133a,0,1.0
4_3133d,0,0.99995685
4_3133c,0,0.99999964
4_3133b,1,0.99937373
1_1220d,1,1.0
1_1220c,1,1.0
1_1220a,1,1.0
1_1220b,1,1.0
3_4938a,1,1.0
3_4938b,1,1.0
3_4938c,0,1.0
3_4938d,1,1.0
3_10228b,1,1.0
3_10228a,0,0.91654485
3_10228d,1,1.0
3_10228c,0,0.9912077
4_219d,1,0.99999547
4_219c,0,0.99737966
4_219a,1,0.99999917
4_219b,1,0.9980021
4_640c,0,1.0
4_640a,0,1.0
4_640d,1,1.0
4_640b,0,1.0
3_2043d,1,0.9989967
3_2043c,1,0.9999988
3_2043a,0,1.0
3_2043b,1,0.98289526
1_113a,1,1.0
1_113d,1,0.9855989
1_113b,0,0.8886258
1_113c,1,0.99999917
3_706d,0,0.99891794
3_706b,0,0.9828258
3_706c,0,1.0
3_706a,0,1.0
1_6968a,1,1.0
1_6968c,1,1.0
1_6968b,0,0.9995215
1_6968d,0,1.0
1_1082c,0,1.0
1_1082b,0,1.0
1_1082a,0,1.0
1_1082d,1,0.98074096
3_2141b,0,0.999912
3_2141a,1,1.0
3_2141d,1,1.0
3_2141c,1,1.0
3_14589a,1,0.9902631
3_14589c,1,0.99937075
3_14589b,1,0.99998367
3_14589d,0,0.96986985
3_5405a,1,0.96858233
3_5405d,0,0.99658185
3_5405c,1,0.6670619
3_5405b,1,0.81253195
3_12070b,1,0.95193064
3_12070a,0,0.99999595
3_12070d,1,0.9999987
3_12070c,0,0.9999838
3_12237d,1,1.0
3_12237c,1,0.9964927
3_12237b,0,1.0
3_12237a,0,1.0
3_3943a,1,0.999998
3_3943c,0,0.99953294
3_3943b,1,0.9999999
3_3943d,1,1.0
3_9081c,0,0.9999993
3_9081d,0,0.9999863
3_9081b,1,0.96138567
3_9081a,0,1.0
3_6764a,0,0.9576499
3_6764c,1,1.0
3_6764b,1,0.9999999
3_6764d,1,1.0
4_735c,1,1.0
4_735b,0,1.0
4_735d,0,0.9997366
4_735a,0,1.0
3_3649c,1,0.9999999
3_3649a,1,0.9445787
3_3649b,0,1.0
3_3649d,0,0.99068016
1_4366d,0,1.0
1_4366c,0,1.0
1_4366b,0,0.9999995
1_4366a,0,1.0
2_6d,0,0.99940526
2_6b,0,1.0
2_6a,0,1.0
2_6c,0,1.0
1_426b,1,1.0
1_426c,0,0.9999999
1_426a,1,1.0
1_426d,1,0.9979
1_6746d,1,0.99999154
1_6746c,1,1.0
1_6746a,1,0.9999907
1_6746b,0,1.0
2_771c,1,1.0
2_771d,1,1.0
2_771b,0,1.0
2_771a,0,0.9999995
4_715d,1,0.97864145
4_715c,1,0.997122
4_715b,0,0.9999999
4_715a,1,0.9999691
1_6164c,0,1.0
1_6164d,1,1.0
1_6164a,0,1.0
1_6164b,1,1.0
3_730a,0,1.0
3_730c,1,1.0
3_730b,0,0.9992704
3_730d,0,1.0
3_4572a,0,1.0
3_4572d,0,0.970746
3_4572b,0,0.99999976
3_4572c,0,0.9999999
1_6723a,0,1.0
1_6723c,0,0.9998518
1_6723d,0,1.0
1_6723b,1,1.0
3_9544c,1,0.9631662
3_9544a,1,1.0
3_9544d,0,0.9999999
3_9544b,0,1.0
4_1373d,0,0.9999999
4_1373c,1,0.9999994
4_1373b,0,0.99173903
4_1373a,1,0.99999964
1_2805d,0,0.9999807
1_2805c,0,0.9999769
1_2805a,0,0.95520735
1_2805b,0,0.9996265
3_973a,1,0.9999651
3_973b,0,1.0
3_973c,0,1.0
3_973d,1,0.9999957
3_13915d,0,0.9999999
3_13915a,1,1.0
3_13915c,1,0.9999858
3_13915b,1,1.0
1_1947b,1,1.0
1_1947c,1,1.0
1_1947d,1,0.99999416
1_1947a,1,0.9999999
3_7339b,1,1.0
3_7339d,1,1.0
3_7339a,1,1.0
3_7339c,1,1.0
3_3754b,0,0.9999893
3_3754a,0,0.9999893
3_3754c,0,0.9999893
3_3754d,0,0.9999893
3_7999b,1,0.8879504
3_7999d,1,1.0
3_7999a,1,0.9976903
3_7999c,1,0.52318805
3_451c,0,0.6309895
3_451a,0,0.99026895
3_451d,0,1.0
3_451b,0,1.0
3_2295b,1,0.9999994
3_2295d,1,0.99999964
3_2295c,0,0.99999976
3_2295a,0,0.99749434
3_14451a,1,0.9999995
3_14451d,1,0.9999995
3_14451c,0,0.8948481
3_14451b,1,0.9999994
1_80c,0,0.9998976
1_80d,1,1.0
1_80a,1,1.0
1_80b,1,1.0
3_13697d,0,1.0
3_13697c,1,0.9999999
3_13697a,1,0.9664454
3_13697b,0,1.0
3_15293d,1,1.0
3_15293a,0,0.9999403
3_15293b,0,0.9999975
3_15293c,1,1.0
3_5306b,0,1.0
3_5306a,0,1.0
3_5306c,1,0.999882
3_5306d,0,0.99999833
3_5317a,0,0.9999976
3_5317c,0,1.0
3_5317b,1,0.76832867
3_5317d,0,1.0
1_4972b,0,1.0
1_4972d,1,0.9991738
1_4972c,1,0.9999999
1_4972a,0,1.0
3_12351c,1,1.0
3_12351a,1,0.9999987
3_12351b,1,1.0
3_12351d,0,1.0
1_256d,0,0.9999989
1_256b,0,0.9990588
1_256c,0,1.0
1_256a,1,1.0
3_5150d,0,0.999236
3_5150c,0,0.9999999
3_5150a,1,0.9995353
3_5150b,1,0.9999908
1_3879d,1,1.0
1_3879c,0,1.0
1_3879b,1,0.9999062
1_3879a,0,0.8569168
3_1054c,1,1.0
3_1054d,1,1.0
3_1054b,1,1.0
3_1054a,0,0.9999912
3_2440d,0,1.0
3_2440c,0,1.0
3_2440b,1,1.0
3_2440a,0,1.0
2_1417b,0,1.0
2_1417c,0,1.0
2_1417a,0,1.0
2_1417d,0,1.0
3_10650a,1,0.99999964
3_10650c,0,1.0
3_10650b,0,1.0
3_10650d,0,1.0
3_7414a,0,0.9999999
3_7414b,0,1.0
3_7414d,1,0.99800617
3_7414c,1,0.9990495
4_1018d,1,1.0
4_1018a,1,1.0
4_1018b,1,0.9999999
4_1018c,1,1.0
3_7964d,0,1.0
3_7964c,0,0.9999999
3_7964a,0,0.6224416
3_7964b,1,0.9999999
1_3778d,0,0.9999994
1_3778c,0,0.9914944
1_3778a,1,1.0
1_3778b,1,1.0
3_15238c,0,0.9999778
3_15238a,1,0.9999994
3_15238d,1,0.999948
3_15238b,1,1.0
2_657b,1,1.0
2_657c,0,1.0
2_657d,0,1.0
2_657a,1,1.0
2_1527c,0,1.0
2_1527b,0,0.7562187
2_1527d,0,1.0
2_1527a,0,1.0
3_12256d,1,0.99999976
3_12256c,1,0.99995875
3_12256a,1,0.99999976
3_12256b,1,0.99999905
4_3306d,1,1.0
4_3306a,1,1.0
4_3306c,1,0.99880004
4_3306b,1,0.99999225
3_9330b,1,0.9999963
3_9330a,0,0.99851924
3_9330c,1,0.99980646
3_9330d,0,1.0
1_1581c,1,0.99999774
1_1581d,1,1.0
1_1581a,1,0.99928135
1_1581b,1,1.0
1_2082d,0,1.0
1_2082b,1,1.0
1_2082c,0,1.0
1_2082a,1,0.50906813
3_502b,0,1.0
3_502c,0,1.0
3_502d,0,0.99999535
3_502a,0,1.0
3_8486d,0,0.9887609
3_8486b,1,0.999984
3_8486a,1,0.9780978
3_8486c,0,0.9822436
3_12067d,0,0.9999999
3_12067c,0,0.99999976
3_12067a,0,0.9999988
3_12067b,0,0.9999994
1_6750d,0,0.9987406
1_6750c,0,1.0
1_6750a,0,1.0
1_6750b,0,0.63479674
3_7790a,0,0.99999964
3_7790b,1,1.0
3_7790c,1,1.0
3_7790d,1,0.99999976
3_4749a,1,0.99999595
3_4749c,1,0.8901701
3_4749d,0,1.0
3_4749b,0,0.9996841
3_12914a,1,1.0
3_12914c,0,1.0
3_12914b,0,1.0
3_12914d,0,1.0
3_390a,0,0.9999995
3_390c,0,1.0
3_390b,1,1.0
3_390d,1,1.0
1_2658b,0,0.99999
1_2658a,0,0.99999964
1_2658c,1,0.99709773
1_2658d,0,0.9999988
3_5339c,0,1.0
3_5339a,0,0.9999999
3_5339d,1,1.0
3_5339b,1,1.0
3_14974d,1,1.0
3_14974b,0,1.0
3_14974a,0,1.0
3_14974c,0,1.0
3_8690c,0,1.0
3_8690d,0,1.0
3_8690a,0,1.0
3_8690b,1,0.99999976
1_3029c,0,1.0
1_3029a,0,1.0
1_3029d,1,1.0
1_3029b,1,1.0
3_10709b,0,0.9999982
3_10709c,1,1.0
3_10709a,1,0.999998
3_10709d,1,1.0
4_1792c,1,0.9999976
4_1792d,1,1.0
4_1792a,1,1.0
4_1792b,1,1.0
3_15093a,0,0.6403026
3_15093d,0,1.0
3_15093b,0,1.0
3_15093c,0,1.0
4_3221b,0,0.99999857
4_3221d,1,0.9999974
4_3221a,0,0.9899003
4_3221c,0,1.0
3_276a,0,1.0
3_276d,1,1.0
3_276c,0,0.9998901
3_276b,0,0.9999999
3_6667a,0,1.0
3_6667c,0,1.0
3_6667d,0,1.0
3_6667b,0,1.0
1_4180b,0,0.7854015
1_4180a,0,0.99995244
1_4180c,1,0.8842937
1_4180d,0,0.9997174
4_841c,1,0.9999336
4_841d,1,1.0
4_841a,1,0.9999995
4_841b,1,1.0
3_13298a,1,1.0
3_13298b,0,1.0
3_13298c,0,1.0
3_13298d,0,1.0
4_3411c,1,1.0
4_3411a,1,1.0
4_3411b,1,1.0
4_3411d,0,1.0
3_5674c,0,1.0
3_5674d,1,1.0
3_5674a,0,1.0
3_5674b,0,1.0
1_6788d,1,1.0
1_6788a,0,0.9999989
1_6788b,0,0.8243937
1_6788c,0,1.0
3_7990c,1,0.9999771
3_7990a,0,0.9995185
3_7990b,0,1.0
3_7990d,0,1.0
3_8709d,0,1.0
3_8709a,0,1.0
3_8709c,0,1.0
3_8709b,0,1.0
1_7210c,0,1.0
1_7210a,0,1.0
1_7210d,0,1.0
1_7210b,1,1.0
3_5240a,0,0.9978083
3_5240d,1,1.0
3_5240b,1,0.99973434
3_5240c,1,1.0
3_6897b,1,1.0
3_6897a,1,1.0
3_6897c,1,0.99353397
3_6897d,1,1.0
3_13051c,1,1.0
3_13051b,0,1.0
3_13051d,0,0.9999039
3_13051a,0,1.0
3_3397a,1,0.9999999
3_3397c,0,0.9978131
3_3397d,0,1.0
3_3397b,1,0.99999976
1_184c,0,1.0
1_184b,0,0.9999994
1_184d,1,1.0
1_184a,1,1.0
3_10109d,0,1.0
3_10109c,0,0.999984
3_10109b,0,0.9999144
3_10109a,0,1.0
3_14253d,1,1.0
3_14253c,1,0.9999995
3_14253a,0,0.9987307
3_14253b,1,1.0
3_6732a,1,1.0
3_6732b,0,0.9999999
3_6732d,1,0.99999964
3_6732c,1,0.9980482
3_10320c,1,1.0
3_10320d,1,0.9999856
3_10320b,0,1.0
3_10320a,0,1.0
4_2210a,0,1.0
4_2210b,0,0.9999993
4_2210c,0,1.0
4_2210d,0,1.0
3_4096c,1,1.0
3_4096d,1,1.0
3_4096b,0,1.0
3_4096a,1,0.9994636
4_1501d,1,1.0
4_1501b,1,0.96518874
4_1501c,1,0.8573042
4_1501a,1,0.9782525
3_6591d,0,0.9999994
3_6591c,1,0.9872415
3_6591b,0,1.0
3_6591a,1,0.99999154
3_3072d,1,0.90196925
3_3072b,1,1.0
3_3072c,1,1.0
3_3072a,1,0.9999999
3_8795b,1,1.0
3_8795d,0,1.0
3_8795a,1,1.0
3_8795c,1,1.0
3_12447b,1,0.9999764
3_12447c,0,1.0
3_12447a,0,0.9999999
3_12447d,0,1.0
1_4452b,1,1.0
1_4452c,0,1.0
1_4452d,0,1.0
1_4452a,0,1.0
1_7066a,0,1.0
1_7066c,0,1.0
1_7066d,1,1.0
1_7066b,0,1.0
2_798a,1,0.72440255
2_798d,0,0.9999999
2_798c,0,1.0
2_798b,0,0.99999976
1_5148b,0,1.0
1_5148a,0,1.0
1_5148d,1,1.0
1_5148c,1,0.9999982
2_1700c,1,1.0
2_1700b,0,1.0
2_1700d,0,0.99414474
2_1700a,1,0.99999976
3_3511a,0,0.9838308
3_3511b,1,0.999967
3_3511d,0,1.0
3_3511c,0,1.0
2_1784b,1,0.9986902
2_1784a,1,0.99766135
2_1784c,0,1.0
2_1784d,0,1.0
3_6507c,1,0.7392359
